ID,debateDate,debatePeriod,debateConference,debateSitting,debateVideoLink,debateSittingLink,fileLocalName,fileLocalPath,fileLocalSize,fileLocalExists,fileLocalDowDate,fileRemote,fileRemotePDF
3133,1144702800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΚΒ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=d09da315-37b8-4d78-a00c-a864ba1d773d,end060411.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,480452,1,1670933816647,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060411.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es11042006.pdf
3134,1144616400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΚΑ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6ed8776b-696e-44cf-8201-e9cd984a05ca,es060410.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,413538,1,1670933820437,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060410.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es10042006.pdf
3135,1144357200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΚ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=4ad156be-66ee-48b3-b481-819309392e53,end060407.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,417449,1,1670933816643,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060407.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es07042006.pdf
3136,1144270800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΘ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=0fcd669b-bcc0-4619-b4a3-2920786620b4,end060406.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,367714,1,1670933816640,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060406.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es06042006.pdf
3137,1144184400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΗ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=4b3d8150-6d94-48c7-bd47-201aed7f8443,es060405.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,573771,1,1670933820434,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060405.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es05042006.pdf
3138,1144098000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΖ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=07c8b8c8-0efd-40cc-b7a3-08a339c711e5,,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,,0,,,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es04042006.pdf
3139,1144011600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΣΤ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=514d4f29-0eb2-48f4-9cad-11d1af9007b9,end060403.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,417517,1,1670933816636,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060403.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es03042006.pdf
3140,1143752400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΕ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=4ddfc849-b6db-40cd-a73c-4489d22536c7,es60331.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,443919,1,1670933826858,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es60331.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es310032006.pdf
3141,1143666000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΔ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=dcfafb69-8e20-4546-960a-7ca8e706fa1e,end060330.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,683054,1,1670933816633,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060330.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es30032006.pdf
3142,1143579600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΒ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e29e7cbd-0271-4212-8da1-a09d7a1790ee,es060329pr.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,434322,1,1670933820427,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060329pr.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es29032006(proi).pdf
3143,1143579600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΓ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=7c924dd4-3e3f-4a92-a55e-e01c925e6914,end060329ap.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,511824,1,1670933816629,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060329ap.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es29032006(apog).pdf
3144,1143493200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙΑ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=36c20c40-94b2-4825-8e2a-c8bbe88beb41,end060328.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,643017,1,1670933816626,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060328.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es28032006.pdf
3145,1143406800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΙ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=689cf17e-8c07-4345-9e65-c7eda8b5fdf9,es060327.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,472509,1,1670933820424,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060327.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es27032006.pdf
3146,1143064800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΘ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=2caaf72a-6afe-467f-8635-2532d153c408,es060323.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,575888,1,1670933820421,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060323.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es23032006.pdf
3147,1142978400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΗ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=43a2199a-32a8-456d-acb8-10231fbd733b,end060322.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,72316,1,1670933816623,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060322.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es22032006.pdf
3148,1142892000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΖ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=cdedda0a-a699-4743-a861-6facfb8ccaf8,end060321.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,442961,1,1670933816619,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060321.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es21032006.pdf
3149,1142805600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΣΤ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=6c503b44-a70c-4831-ac5c-b6c80d9f5773,es060320.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,481354,1,1670933820417,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060320.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es20032006.pdf
3150,1142546400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΕ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=76bbc769-d2c6-4377-9512-0a97f2345e61,end060317.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,529505,1,1670933816616,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060317.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es17032006.pdf
3151,1142460000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΔ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3dc795fa-9718-44ae-92cd-abc2f6bd025d,end060316.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,434800,1,1670933816612,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060316.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es16032006.pdf
3152,1142373600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΓ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=be474c0b-874e-4a96-8dc9-02ff2d0dc956,end060315.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,434577,1,1670933816609,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060315.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es15032006.pdf
3153,1142287200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΒ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e6613372-e6f2-4242-983e-ad78e3ed3fde,ES060314.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,617424,1,1670933820414,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/ES060314.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es14032006.pdf
3154,1142200800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΡΑ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=08eabe9a-ce5b-426d-8362-42dce3acceb1,end060313.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,411506,1,1670933816606,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060313.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es13032006.pdf
3155,1141941600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,Ρ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=08379a30-db11-4513-b945-c855ec1ac4d8,end060310.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,465046,1,1670933816603,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060310.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es10032006.pdf
3156,1141855200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΘ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=bd901950-220f-4df6-93eb-24b5c60812ec,end060309.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,400845,1,1670933816599,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060309.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es09032006.pdf
3157,1141768800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΗ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=43e89c52-7fd1-4a8e-af9e-dbdd8fd3a2e3,end060308.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,102445,1,1670933816596,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060308.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es08032006.pdf
3158,1141682400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΖ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=30d7bb2c-17fd-44b2-afe5-40e52c37b904,end060307.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,592753,1,1670933816593,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060307.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es07032006.pdf
3159,1141250400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΣΤ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=3cee1a46-0492-4e92-83e0-79584ddcc522,end060302.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,609170,1,1670933816590,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060302.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es02032006.pdf
3160,1141164000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΕ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=f5f32bc2-09b8-4d94-b80e-152c258d5501,end060301.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,562057,1,1670933816587,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060301.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es01032006.pdf
3161,1141077600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΔ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=c7608a5a-1260-49ef-bad8-4ddb7647fd0a,end060228.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,621869,1,1670933816583,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060228.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es28022006.pdf
3162,1140991200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΓ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=9a4d9a9e-063b-4fcf-9c03-6fd025b5d982,es060227.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,337897,1,1670933820411,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es060227.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es27022006.pdf
3163,1140732000000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞΒ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=29bf3de8-861c-47b0-bb34-f5ef658723c6,end060224.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,413160,1,1670933816580,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060224.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es24022006.pdf
3164,1140645600000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ϞA',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=5bf8c189-04ae-4b59-b5f2-a1c3888b0bdf,end060223.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,579876,1,1670933816577,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060223.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/ES23022006.pdf
3165,1140559200000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,Ϟ',,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=235ac60f-894c-42d1-b090-57834b3ee26d,end060222.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,425666,1,1670933816574,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060222.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es22022006.pdf
3166,1140472800000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΠΘ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=e6c25330-b810-4f94-95e6-190e77416c63,end060221.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,565603,1,1670933816570,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060221.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es21022006.pdf
3167,1140386400000,ΙΑ' ΠΕΡΙΟΔΟΣ (ΠΡΟΕΔΡΕΥΟΜΕΝΗΣ ΚΟΙΝΟΒΟΥΛΕΥΤΙΚΗΣ ΔΗΜΟΚΡΑΤΙΑΣ),Β' Σύνοδος,ΠΗ΄,,https://www.hellenicparliament.gr/Praktika/Synedriaseis-Olomeleias?sessionRecord=fce7709c-864c-4a8d-a469-5e2897550700,end060220.txt,C:\\Users\johnp\Documents\ECE_NTUA\diploma\diploma_dataset_github\raw_text_data\all_files,410262,1,1670933816567,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/end060220.txt,https://www.hellenicparliament.gr/UserFiles/a08fc2dd-61a9-4a83-b09a-09f4c564609d/es20022006.pdf
